property_rights,government_integrity,judicial_effectiveness,tax_burden,government_spending,fiscal_health,business_freedom,labor_freedom,trade_freedom,investment_freedom,financial_freedom
20.0,28.0,13.1,64.7,0.0,20.0,68.0,66.0,80.0,40.0,20.0
35.0,43.0,58.5,87.5,65.6,90.9,66.1,65.1,88.0,75.0,50.0
40.0,38.0,45.3,81.1,82.2,96.4,76.3,62.5,77.6,50.0,60.0
65.0,69.0,60.0,99.7,70.4,95.4,71.4,70.7,81.8,45.0,60.0
10.0,21.0,26.1,60.8,73.6,59.1,37.6,30.0,50.2,10.0,10.0
5.0,19.0,13.1,74.9,56.7,17.6,45.3,29.5,63.2,0.0,10.0
40.0,33.5,36.4,97.0,86.1,98.0,51.8,47.7,74.0,60.0,40.0
30.0,19.0,22.2,81.2,65.0,5.4,51.9,54.4,67.5,50.0,30.0
65.0,61.0,56.6,75.5,46.5,81.5,68.7,58.0,88.0,75.0,70.0
90.0,87.0,84.0,44.4,14.9,96.1,89.7,53.5,88.0,85.0,80.0
5.0,17.0,5.0,95.3,92.2,98.6,30.0,20.0,80.0,0.0,10.0
30.0,25.0,51.7,61.4,25.2,99.8,68.5,66.2,73.0,15.0,30.0
10.0,31.0,29.6,81.2,92.6,65.9,49.9,43.2,69.4,55.0,20.0
40.0,45.0,52.5,75.2,55.6,93.6,65.4,48.6,84.4,75.0,60.0
10.0,20.0,22.6,77.94999999999999,72.1,6.9,62.4,46.9,56.6,0.0,20.0
40.0,38.0,33.5,78.5,86.1,94.7,67.8,62.9,87.0,70.0,60.0
70.0,61.0,69.2,76.1,88.7,90.8,93.2,53.8,86.4,75.0,60.0
60.0,52.0,31.0,78.9,57.5,78.1,77.1,71.8,70.6,55.0,30.0
30.0,11.0,21.4,86.4,94.8,85.5,48.8,43.5,50.6,10.0,30.0
50.0,44.0,59.7,70.1,69.9,70.0,69.7,58.7,77.0,45.0,60.0
25.0,42.0,26.6,87.4,70.1,62.3,65.9,46.1,73.0,60.0,30.0
25.0,31.0,34.7,79.2,88.4,79.0,47.5,62.6,73.2,60.0,50.0
40.0,43.0,40.4,71.6,76.1,58.4,49.1,42.4,73.8,60.0,40.0
70.0,67.0,68.8,73.8,69.7,83.4,77.6,74.5,65.4,65.0,40.0
90.0,78.0,93.0,64.9,39.0,53.5,86.0,71.8,88.0,90.0,80.0
90.0,84.0,91.5,91.2,90.1,80.0,95.0,90.7,90.0,85.0,80.0
55.0,70.0,85.0,95.0,76.1,99.0,79.6,80.7,82.8,45.0,60.0
70.0,73.0,66.8,77.2,67.6,71.1,75.3,62.5,80.6,80.0,30.0
30.0,49.0,79.6,80.1,77.1,83.3,60.5,82.0,67.6,65.0,40.0
20.0,23.0,50.3,91.6,76.9,90.4,61.1,47.3,68.6,25.0,30.0
10.0,18.0,22.6,95.0,0.0,19.9,55.5,63.1,49.0,5.0,10.0
90.0,81.0,77.1,80.0,50.4,81.2,81.8,72.6,87.0,80.0,80.0
25.0,27.0,29.6,75.6,85.6,60.9,46.9,48.9,61.6,40.0,50.0
40.0,38.0,56.6,81.7,78.0,79.9,81.3,72.7,75.4,80.0,50.0
10.0,28.0,18.7,78.0,82.8,94.8,61.2,55.7,86.2,65.0,50.0
80.0,76.0,73.2,68.5,46.2,49.3,82.5,83.9,82.6,70.0,60.0
25.0,21.0,24.5,90.5,87.4,92.1,32.3,62.5,72.2,60.0,50.0
60.0,49.0,52.6,91.7,62.0,55.5,64.9,68.4,73.4,70.0,60.0
75.0,57.0,50.2,78.1,66.9,40.2,61.3,43.6,68.2,70.0,60.0
95.0,91.0,88.4,71.0,46.0,98.3,91.4,85.9,87.2,80.0,80.0
30.0,29.0,56.5,93.0,87.7,87.3,72.3,82.7,77.4,40.0,50.0
30.0,25.0,44.0,79.4,80.8,14.1,48.6,62.2,65.6,60.0,50.0
90.0,80.0,92.9,63.2,62.0,84.6,89.4,77.2,86.4,80.0,90.0
20.0,20.0,21.7,73.8,70.5,54.8,54.2,67.6,74.2,55.0,30.0
30.0,29.2,34.3,73.3,0.0,98.6,51.6,83.9,58.2,25.0,30.0
10.0,21.0,17.6,86.6,75.3,89.2,32.6,76.8,74.2,20.0,20.0
30.0,33.0,58.0,93.6,76.8,92.8,69.3,66.3,70.8,65.0,30.0
90.0,83.0,74.1,52.7,34.4,88.2,80.0,64.0,88.0,90.0,80.0
45.0,44.0,53.5,97.7,57.7,99.3,63.4,62.7,77.2,55.0,50.0
50.0,43.0,55.4,55.8,22.1,68.2,70.3,53.0,88.0,85.0,60.0
75.0,60.0,82.0,60.6,48.8,79.0,70.6,64.6,88.2,85.0,70.0
20.0,37.0,46.3,83.8,80.7,67.2,77.5,62.2,85.6,80.0,70.0
90.0,74.0,78.3,73.6,50.3,80.8,79.6,72.1,88.0,90.0,70.0
10.0,19.0,25.3,80.5,76.4,83.6,47.1,62.0,72.0,40.0,30.0
30.0,29.0,34.5,84.2,72.0,87.4,58.0,31.0,78.4,60.0,60.0
90.0,74.0,84.0,92.6,90.7,100.0,97.4,89.0,90.0,90.0,90.0
5.0,8.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
50.0,37.0,34.3,80.1,74.4,82.2,78.2,77.6,81.0,80.0,70.0
45.0,54.0,51.8,78.7,26.7,82.4,70.6,63.8,88.0,75.0,70.0
20.0,36.0,65.4,69.7,74.3,85.9,54.2,62.0,72.8,30.0,30.0
90.0,79.0,71.5,73.3,42.1,94.3,90.1,61.6,87.8,70.0,60.0
20.0,27.0,22.1,93.7,56.3,78.9,65.3,80.4,75.0,60.0,50.0
85.0,73.0,63.4,74.8,83.1,91.7,72.1,64.3,86.4,85.0,70.0
15.0,34.0,44.5,66.1,51.3,52.6,56.0,43.9,67.4,30.0,30.0
30.0,27.0,34.3,85.1,94.6,80.9,48.7,72.9,64.8,40.0,40.0
30.0,34.0,45.2,83.4,89.0,89.4,54.0,49.3,80.4,40.0,60.0
10.0,27.0,36.0,81.2,93.2,91.7,59.3,49.0,54.6,0.0,10.0
20.0,22.0,24.1,46.0,84.3,81.9,30.9,48.9,49.8,50.0,40.0
10.0,24.0,29.6,65.7,93.6,94.3,28.0,40.9,52.2,45.0,30.0
10.0,16.0,12.3,10.0,29.7,11.9,63.2,68.5,40.0,10.0,10.0
30.0,35.0,31.0,76.3,76.8,22.2,39.6,42.3,64.6,55.0,40.0
55.0,38.0,54.3,77.1,78.1,13.2,47.6,47.8,71.0,35.0,40.0
30.0,26.0,28.2,64.5,81.0,96.6,49.6,51.0,72.0,40.0,30.0
30.0,38.0,42.9,82.8,76.8,80.4,46.3,58.9,68.2,65.0,40.0
15.0,25.0,41.4,86.1,73.8,61.2,55.9,57.6,58.6,35.0,20.0
60.0,65.0,51.6,83.1,67.5,77.6,65.2,77.6,60.0,20.0,30.0
55.0,52.0,67.3,85.0,74.3,80.7,91.4,71.5,81.4,60.0,60.0
30.0,39.0,31.3,68.1,84.9,49.7,51.3,53.8,58.8,75.0,50.0
25.0,21.9,36.4,94.0,60.8,9.4,81.5,70.4,47.8,35.0,30.0
40.0,42.0,51.3,91.6,39.8,44.3,76.6,72.0,84.8,70.0,50.0
25.0,32.0,33.4,70.3,82.8,84.8,46.3,50.8,70.2,65.0,40.0
35.0,6.7,48.7,82.1,71.9,50.0,63.3,60.3,70.0,55.0,50.0
70.0,55.0,62.8,63.9,46.5,90.0,61.6,53.5,88.0,85.0,60.0
25.0,30.0,17.6,81.6,75.3,77.1,48.7,50.7,69.0,50.0,40.0
30.0,39.0,28.4,84.4,51.5,3.8,67.7,77.9,70.0,45.0,60.0
80.0,76.0,69.3,44.2,11.0,67.9,85.4,60.5,88.0,85.0,70.0
60.0,54.0,69.6,92.0,81.5,73.7,77.5,65.0,88.6,80.0,70.0
50.0,35.0,38.7,74.9,76.4,69.8,70.7,58.2,79.2,70.0,60.0
20.0,25.0,32.6,72.7,93.6,78.7,52.6,62.5,63.6,45.0,30.0
20.0,31.0,56.3,88.6,44.8,85.4,69.0,74.9,79.0,20.0,10.0
30.0,30.0,26.6,93.2,0.0,98.7,57.5,79.1,85.6,30.0,30.0
80.0,74.0,54.4,75.8,37.6,0.0,70.2,67.3,62.2,75.0,60.0
40.0,33.0,44.2,79.0,27.1,28.1,44.5,63.4,72.4,55.0,50.0
60.0,49.0,53.7,99.9,75.4,6.5,71.9,79.1,82.6,70.0,80.0
45.0,28.0,21.4,91.1,93.4,82.5,52.9,48.5,77.2,50.0,50.0
40.0,39.0,44.3,71.5,65.6,60.6,66.4,34.3,81.8,70.0,60.0
30.0,29.0,34.7,85.1,91.1,98.5,64.9,47.3,55.6,5.0,30.0
30.0,43.0,41.9,91.1,60.4,94.3,66.9,71.6,88.0,65.0,60.0
50.0,55.0,58.9,84.8,58.4,95.3,78.6,59.5,88.0,85.0,60.0
30.0,60.0,56.0,87.0,57.3,20.0,71.3,90.2,85.2,65.0,50.0
20.0,27.0,26.6,91.3,75.7,0.0,59.1,57.3,75.8,60.0,50.0
30.0,49.0,54.2,64.4,63.9,16.5,68.2,84.5,83.4,60.0,40.0
30.0,49.0,50.9,59.1,0.0,90.5,53.3,62.1,85.8,50.0,40.0
45.0,43.0,51.7,69.7,55.2,7.7,61.4,52.5,69.4,55.0,50.0
90.0,72.0,80.9,50.7,22.4,81.1,79.4,72.5,88.0,90.0,70.0
25.0,37.0,41.0,83.8,67.7,39.1,55.1,44.5,72.8,45.0,20.0
20.0,29.0,36.8,88.0,56.7,95.5,70.3,75.2,75.8,60.0,50.0
20.0,39.0,40.0,83.9,33.1,94.4,54.6,59.4,87.0,65.0,60.0
30.0,31.0,35.2,74.3,63.5,16.6,55.9,41.9,70.8,35.0,50.0
65.0,58.0,62.4,92.9,63.8,96.7,80.0,60.0,88.0,80.0,80.0
90.0,82.0,77.0,61.1,43.0,99.0,73.7,42.6,88.0,95.0,80.0
60.0,49.7,60.0,73.1,93.9,100.0,60.0,50.0,90.0,85.0,70.0
10.0,35.0,12.3,86.4,55.5,46.8,58.8,31.7,76.6,15.0,40.0
70.0,63.0,54.0,79.1,68.4,98.2,66.4,68.5,84.0,65.0,70.0
35.0,45.0,60.7,92.1,69.6,78.1,76.4,66.7,86.4,60.0,60.0
40.0,35.0,26.3,85.4,55.6,90.6,64.6,39.3,73.6,55.0,50.0
20.0,25.0,54.0,67.3,76.2,51.9,59.9,71.9,85.6,25.0,30.0
40.0,43.0,56.1,64.4,0.0,70.5,73.8,50.2,83.0,60.0,40.0
90.0,86.0,83.3,53.2,41.8,97.8,89.6,48.5,87.8,75.0,60.0
25.0,36.0,35.2,81.0,59.4,19.2,62.1,48.2,60.8,30.0,30.0
10.0,19.0,17.6,75.4,45.6,19.1,45.6,38.4,53.8,40.0,30.0
35.0,48.0,56.5,70.8,33.7,67.2,60.3,42.4,87.4,75.0,60.0
50.0,48.0,43.7,84.9,77.6,9.5,61.5,56.5,65.0,60.0,60.0
10.0,18.0,13.8,80.9,73.4,0.0,32.1,65.6,69.2,0.0,20.0
25.0,34.0,13.8,80.6,57.4,18.0,50.8,62.9,54.6,70.0,50.0
90.0,79.0,78.0,61.5,41.3,90.8,90.0,50.6,88.0,90.0,70.0
95.0,92.0,77.8,39.5,2.3,96.7,95.4,86.0,88.0,90.0,80.0
55.0,45.0,52.3,98.5,36.8,17.7,70.1,72.5,85.0,70.0,60.0
90.0,69.0,82.8,81.9,54.9,99.8,79.0,57.2,88.0,90.0,80.0
30.0,32.0,45.8,78.3,85.4,80.8,62.2,46.9,71.8,70.0,50.0
40.0,52.0,64.2,87.6,75.3,93.5,86.5,75.7,88.6,80.0,60.0
10.0,46.0,10.0,52.1,0.0,64.4,20.0,20.0,64.6,10.0,10.0
30.0,37.0,29.4,84.4,77.9,86.1,74.4,42.9,77.8,75.0,70.0
70.0,63.0,56.7,76.1,47.3,79.3,74.5,58.2,88.0,75.0,50.0
40.0,37.0,27.8,77.6,74.5,92.3,58.4,61.9,61.8,60.0,40.0
80.0,69.0,72.7,47.7,2.5,60.8,78.4,43.5,83.0,70.0,70.0
30.0,33.0,37.6,77.2,90.5,85.5,55.8,57.7,65.0,20.0,20.0
10.0,22.0,30.7,73.3,95.2,99.1,42.8,41.0,61.0,20.0,20.0
30.0,30.0,42.5,68.7,73.1,77.6,63.0,70.7,70.8,40.0,30.0
90.0,89.0,82.7,66.5,0.8,81.1,90.7,53.7,88.0,85.0,80.0
75.0,51.0,55.9,82.5,47.3,96.2,66.6,77.7,88.0,80.0,80.0
35.0,33.0,28.5,87.8,75.0,67.5,67.6,51.5,87.6,70.0,70.0
30.0,29.0,34.1,79.0,86.2,49.2,61.2,42.1,65.0,55.0,40.0
40.0,43.0,35.3,70.9,64.9,39.7,58.6,65.8,88.8,50.0,40.0
60.0,58.0,67.7,74.0,68.5,84.7,73.3,68.7,72.6,75.0,30.0
30.0,22.3,42.9,81.2,75.3,82.4,62.0,70.6,68.8,50.0,50.0
35.0,39.0,35.4,79.1,85.3,78.5,56.0,52.6,85.8,75.0,60.0
50.0,54.0,55.6,79.4,88.7,42.5,68.6,53.8,81.6,70.0,50.0
20.0,32.0,32.3,79.1,94.3,95.3,62.5,50.9,86.4,65.0,50.0
20.0,25.0,28.2,68.5,81.2,61.0,51.4,71.8,61.2,45.0,40.0
20.0,19.0,48.7,89.3,94.1,81.4,36.7,61.1,59.4,30.0,30.0
20.0,37.0,52.5,85.6,65.9,1.2,68.3,51.4,70.6,55.0,40.0
25.0,32.0,23.1,84.5,90.2,90.1,56.6,56.5,77.2,75.0,40.0
15.0,19.0,25.4,87.8,50.1,58.2,50.3,44.8,70.2,40.0,40.0
30.0,24.0,28.2,96.3,83.3,96.3,62.6,30.4,76.2,75.0,60.0
17.9,12.0,28.4,91.6,81.2,98.3,56.6,63.2,66.0,55.0,10.0
15.0,33.0,22.3,79.2,41.8,47.0,55.5,51.6,71.4,30.0,40.0
6.8,29.2,10.3,64.7,65.6,20.0,72.2,63.9,80.0,45.0,20.0
37.3,47.6,68.8,72.8,71.7,66.7,80.3,74.5,65.2,75.0,40.0
56.1,30.9,25.3,84.6,90.2,90.1,52.8,56.2,77.0,75.0,40.0
32.6,37.6,29.6,77.1,90.3,86.5,50.0,57.2,65.1,20.0,20.0
81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,87.1,80.0,70.0
86.7,84.9,68.5,37.2,5.7,95.4,93.9,85.8,87.0,90.0,80.0
65.5,70.5,33.0,97.0,80.4,99.1,51.4,58.1,73.9,65.0,40.0
6.8,26.7,22.6,95.0,0.0,11.4,65.0,52.5,80.0,10.0,10.0
58.1,57.6,54.0,77.1,61.2,99.4,68.8,68.6,83.8,65.0,70.0
50.3,38.2,40.2,83.3,40.3,46.9,62.9,65.9,77.8,70.0,50.0
48.0,27.5,41.9,90.7,66.2,99.8,64.8,50.4,66.8,0.0,10.0
35.4,32.7,56.3,86.1,63.0,4.6,66.8,51.3,70.2,55.0,40.0
55.0,33.4,49.7,70.1,53.1,22.8,61.3,52.3,69.4,50.0,50.0
33.8,29.2,28.8,80.3,89.5,76.6,50.1,64.3,76.0,55.0,50.0
33.6,31.4,41.0,83.6,60.1,36.2,53.1,48.5,60.1,50.0,20.0
50.9,37.6,56.3,89.8,48.7,92.8,71.3,74.6,80.6,30.0,10.0
30.0,40.7,30.0,90.7,0.0,98.6,57.8,67.7,85.6,35.0,30.0
51.6,39.6,50.9,55.7,0.0,92.2,52.2,57.7,80.2,50.0,40.0
39.1,38.2,38.8,74.9,74.3,3.2,52.8,65.6,65.0,75.0,50.0
62.5,40.9,39.9,85.6,61.2,100.0,76.6,90.4,89.1,65.0,50.0
93.8,78.3,93.0,65.1,41.9,40.4,89.9,72.8,87.0,90.0,80.0
40.6,28.6,48.7,73.4,94.7,99.3,59.9,38.4,64.6,30.0,20.0
37.4,18.9,27.0,81.3,90.2,76.2,49.6,29.7,69.4,60.0,20.0
55.5,34.3,33.0,74.0,39.0,0.0,69.6,67.7,62.2,75.0,60.0
43.8,23.3,25.3,91.8,76.1,0.0,51.5,49.5,84.4,65.0,50.0
55.2,44.3,42.6,78.8,63.9,90.7,63.4,55.9,83.4,55.0,30.0
73.0,69.7,62.4,86.9,64.1,93.6,79.1,63.6,87.0,70.0,70.0
58.1,30.0,38.7,74.9,76.7,66.8,70.7,57.9,80.0,70.0,60.0
41.2,32.7,40.0,83.5,33.7,89.3,47.4,59.3,86.6,65.0,60.0
67.7,53.6,62.9,62.8,44.9,85.1,62.5,57.2,87.0,85.0,60.0
49.2,38.7,37.1,78.9,89.4,97.2,62.6,57.2,76.4,60.0,60.0
43.8,40.9,67.7,73.2,67.5,72.6,72.1,59.0,72.6,75.0,30.0
36.7,34.3,33.8,69.4,88.0,87.8,44.2,51.1,70.1,65.0,40.0
43.5,35.0,48.7,81.3,68.6,60.5,62.7,53.6,70.1,50.0,50.0
37.7,39.7,15.9,87.8,67.9,67.1,65.0,47.2,71.8,65.0,30.0
35.4,24.6,13.1,75.4,53.6,46.4,50.9,38.5,53.8,40.0,30.0
22.5,29.2,13.8,81.2,73.2,77.1,64.4,57.4,62.3,50.0,40.0
45.1,31.4,33.0,93.0,51.5,9.4,80.6,70.4,47.8,35.0,30.0
36.0,31.3,29.4,68.6,85.9,71.3,51.9,52.4,68.7,80.0,50.0
45.3,38.2,48.7,97.1,83.8,42.3,68.5,71.5,50.6,50.0,60.0
36.4,27.5,10.3,81.3,74.7,0.0,56.7,69.7,69.2,0.0,20.0
85.3,51.8,67.3,85.3,78.7,76.5,90.8,73.1,81.2,60.0,50.0
60.1,44.7,50.7,83.1,73.6,61.7,72.6,77.6,60.0,20.0,30.0
53.5,30.9,33.3,74.8,71.6,93.2,57.5,64.4,88.9,50.0,40.0
51.3,37.1,22.6,80.4,51.9,66.6,77.0,73.3,70.7,55.0,30.0
70.2,70.3,66.8,77.5,69.4,77.2,74.8,62.9,80.6,85.0,30.0
67.7,32.7,41.9,80.7,72.5,84.1,61.3,70.5,68.8,55.0,50.0
45.3,31.7,35.4,79.0,85.9,74.7,57.3,54.5,86.5,80.0,60.0
36.0,31.3,44.2,79.1,69.8,33.5,45.3,56.9,70.5,55.0,50.0
12.3,32.6,10.3,80.9,39.5,13.8,51.6,59.0,54.9,80.0,50.0
34.8,25.0,21.4,91.0,93.2,79.8,43.3,43.8,78.0,55.0,50.0
44.0,42.1,39.3,70.9,74.3,51.8,50.8,38.9,73.1,60.0,40.0
51.3,40.7,41.7,81.0,85.3,96.3,69.9,62.8,82.8,50.0,60.0
83.3,71.5,69.3,44.1,9.6,66.3,82.0,61.1,87.0,85.0,70.0
25.7,32.6,15.4,86.1,49.1,81.4,58.9,35.8,76.0,5.0,40.0
64.4,44.3,72.6,92.0,81.5,74.9,78.2,68.8,88.7,80.0,70.0
82.6,69.9,82.8,81.2,55.8,99.8,77.0,56.9,87.0,90.0,80.0
60.0,37.1,60.0,72.3,92.8,100.0,60.0,50.0,90.0,85.0,70.0
85.8,78.3,77.0,64.5,46.0,99.0,68.6,43.8,87.0,95.0,80.0
62.0,45.9,65.0,99.7,54.5,65.7,73.8,68.5,78.2,40.0,50.0
37.7,33.9,34.1,68.0,72.8,80.9,63.2,70.9,70.7,60.0,30.0
45.5,32.7,45.6,90.9,74.1,95.8,65.6,49.2,73.9,25.0,30.0
62.5,41.8,38.9,91.0,58.4,86.4,66.7,68.3,87.0,70.0,60.0
68.2,70.5,63.7,77.6,82.2,96.1,72.3,64.3,86.4,85.0,70.0
42.6,34.3,45.8,78.4,84.6,87.0,62.1,50.6,72.3,75.0,50.0
48.3,44.7,39.3,83.6,89.9,90.1,49.1,48.9,80.5,35.0,60.0
86.9,80.3,77.6,70.9,67.5,95.8,76.8,72.2,90.0,85.0,90.0
32.4,29.6,36.0,81.1,92.7,94.9,64.8,54.5,54.5,0.0,10.0
30.6,24.6,24.1,46.0,87.2,74.6,27.5,44.9,54.7,60.0,40.0
71.2,57.2,53.9,62.5,41.4,26.9,66.9,55.3,87.0,85.0,70.0
61.3,40.7,52.5,75.5,57.7,95.7,64.3,48.5,79.4,75.0,60.0
37.3,19.1,15.9,10.0,36.1,11.3,61.2,68.0,40.0,10.0,10.0
12.6,28.7,33.0,65.8,94.1,84.1,27.2,42.7,55.2,80.0,30.0
85.8,78.3,78.3,72.7,57.1,60.3,80.3,73.6,87.0,90.0,70.0
65.5,43.4,56.8,66.8,31.3,44.7,58.2,43.3,87.4,75.0,60.0
32.4,29.6,5.0,95.3,92.3,98.9,30.0,20.0,80.0,0.0,10.0
77.8,67.3,59.9,73.7,68.9,97.4,90.6,57.0,79.5,65.0,70.0
71.9,47.6,82.0,61.0,50.5,71.8,69.9,64.3,88.0,75.0,70.0
49.6,28.6,23.9,86.1,54.8,90.6,65.9,38.9,80.0,55.0,50.0
52.5,41.3,56.1,61.1,5.4,58.1,74.3,51.0,82.0,60.0,40.0
88.3,81.6,80.8,77.4,52.3,80.3,81.9,73.1,88.4,80.0,80.0
48.0,30.0,48.3,85.3,90.2,31.2,72.8,57.5,74.5,35.0,40.0
55.4,44.3,44.4,77.2,77.4,11.0,52.8,41.6,72.6,40.0,40.0
37.3,30.0,22.6,64.6,81.2,98.6,58.5,50.6,70.2,45.0,30.0
12.6,19.1,25.1,80.3,81.0,51.8,49.4,62.1,70.6,40.0,30.0
45.1,31.7,15.4,70.1,69.6,16.2,48.6,76.1,68.4,30.0,30.0
45.0,32.2,38.2,83.3,74.7,64.1,56.9,31.2,78.4,65.0,60.0
51.6,55.4,55.6,79.4,88.5,42.4,68.1,53.9,84.7,70.0,50.0
93.7,80.3,84.0,93.0,90.0,100.0,94.6,89.1,90.0,90.0,90.0
54.7,36.8,48.7,81.4,57.7,51.8,67.7,71.4,78.6,60.0,50.0
45.0,27.5,27.8,79.2,94.8,93.5,58.7,48.2,87.0,65.0,50.0
49.6,37.3,39.9,73.7,73.4,53.4,80.6,56.1,63.8,35.0,30.0
63.8,39.6,25.2,80.1,74.2,89.8,77.1,77.9,81.6,80.0,70.0
31.1,18.9,19.8,86.5,95.1,85.5,53.9,49.7,50.5,15.0,20.0
60.1,41.5,51.8,79.3,25.3,79.3,64.0,64.4,87.0,75.0,70.0
33.8,28.7,48.7,89.0,87.5,75.3,46.7,60.9,65.2,30.0,30.0
48.3,41.6,60.7,70.0,73.0,92.5,53.9,63.4,73.6,20.0,20.0
85.0,71.5,71.5,70.9,41.1,90.6,90.2,62.6,88.0,80.0,60.0
15.6,27.5,13.1,69.1,78.4,34.2,55.8,54.8,61.2,50.0,40.0
88.6,87.4,82.2,44.4,21.7,93.4,90.8,53.2,87.0,85.0,80.0
72.6,67.3,59.7,84.7,57.4,95.0,79.8,72.0,87.0,75.0,60.0
74.6,44.7,55.4,54.9,22.3,66.9,69.8,52.9,87.0,85.0,50.0
65.5,47.6,19.8,86.9,74.4,79.6,76.1,86.0,79.7,40.0,20.0
25.7,24.6,19.8,73.8,69.5,69.6,53.5,67.4,74.2,55.0,30.0
48.0,37.6,33.0,73.6,0.0,99.5,51.5,71.9,58.2,25.0,30.0
35.9,37.6,26.7,77.0,81.0,96.1,50.6,58.4,61.8,55.0,40.0
70.3,45.9,58.0,93.5,77.8,88.9,68.8,65.3,70.8,65.0,30.0
23.0,29.6,12.9,86.2,81.5,89.9,50.1,77.1,74.2,20.0,20.0
69.0,39.6,38.0,79.7,47.2,82.9,64.9,54.4,87.0,75.0,70.0
55.5,41.3,56.4,97.7,40.8,99.8,61.2,61.5,78.7,55.0,60.0
75.4,53.6,60.7,73.0,48.8,72.9,75.8,58.6,87.0,75.0,50.0
85.0,69.7,72.7,47.6,2.0,57.0,78.0,44.1,82.0,70.0,70.0
38.7,33.9,22.3,79.1,46.1,56.4,55.4,47.3,69.7,35.0,40.0
50.9,30.3,17.2,93.7,55.2,78.9,73.7,79.8,75.3,60.0,50.0
70.3,55.9,55.9,82.9,45.3,92.0,67.2,77.7,87.0,80.0,80.0
38.2,31.7,28.4,82.6,82.5,88.4,46.4,53.3,69.2,70.0,40.0
35.3,32.6,35.9,86.1,76.6,61.2,66.3,54.4,74.6,35.0,20.0
90.6,90.0,82.7,66.6,0.0,77.3,90.2,53.4,87.0,85.0,80.0
97.1,87.9,91.5,90.5,90.1,80.7,95.1,90.8,90.0,85.0,80.0
33.8,36.8,39.9,68.2,79.8,45.1,50.3,46.2,71.3,60.0,30.0
51.6,35.5,40.9,84.5,76.3,9.2,59.6,57.4,65.1,70.0,60.0
75.0,53.6,55.1,58.7,28.6,6.1,80.6,60.2,87.0,70.0,50.0
86.5,70.5,67.7,75.3,89.5,83.7,93.4,55.0,86.2,65.0,60.0
67.6,47.6,59.7,70.2,68.4,70.0,62.0,58.9,77.3,40.0,50.0
43.5,17.4,29.6,75.4,84.4,60.9,44.3,47.8,53.4,35.0,50.0
58.0,38.2,61.5,81.0,77.5,79.9,78.9,73.7,75.3,80.0,50.0
37.3,30.0,22.6,77.94999999999999,72.1,0.0,66.4,55.7,56.6,30.0,10.0
39.3,28.7,34.6,73.7,91.0,78.1,42.4,84.6,78.3,60.0,40.0
89.4,86.1,73.8,68.5,52.3,9.5,82.3,77.5,82.6,70.0,60.0
41.4,29.2,22.6,78.6,38.2,67.9,62.1,48.8,85.9,25.0,30.0
82.9,77.7,79.5,61.9,41.4,89.9,86.6,42.8,87.0,80.0,70.0
60.1,49.8,49.5,91.3,73.3,55.5,63.9,58.1,82.0,70.0,60.0
32.4,41.8,10.0,51.3,0.0,81.2,20.0,20.0,64.5,10.0,10.0
39.3,33.9,41.9,62.8,34.4,99.8,68.5,70.5,83.0,15.0,30.0
55.1,65.0,66.5,87.3,74.4,93.5,87.2,75.9,88.6,80.0,60.0
42.6,41.8,50.2,78.3,70.7,1.2,65.5,43.2,68.2,75.0,60.0
56.1,38.0,56.5,93.3,85.7,98.9,74.5,82.5,78.5,40.0,50.0
45.1,24.7,42.7,78.5,77.9,14.4,50.0,62.4,67.2,55.0,50.0
42.4,12.8,22.1,90.2,88.1,95.7,29.6,62.0,80.3,60.0,50.0
38.2,32.6,23.3,96.2,83.0,95.1,62.4,28.5,76.6,75.0,60.0
76.7,74.2,85.0,96.4,67.4,99.2,81.1,80.9,83.5,40.0,60.0
73.3,59.0,68.9,59.8,25.1,32.1,86.4,43.4,87.0,70.0,60.0
86.0,75.2,81.8,50.3,19.3,79.7,76.9,67.6,87.0,90.0,70.0
37.3,17.4,22.6,81.2,77.2,10.6,51.4,54.2,67.5,50.0,30.0
55.5,43.4,42.5,83.7,81.7,82.9,78.5,72.4,80.2,80.0,70.0
37.3,26.7,32.0,84.9,89.5,98.4,64.6,47.6,68.1,10.0,30.0
51.3,36.8,28.4,87.1,57.6,0.0,67.2,76.6,74.9,45.0,60.0
61.1,40.9,21.5,85.2,83.1,84.9,74.4,43.0,77.8,75.0,70.0
33.8,35.0,22.6,76.3,73.4,38.5,39.1,46.1,66.4,55.0,40.0
6.8,11.6,10.3,72.5,51.5,15.2,39.7,28.5,60.7,0.0,10.0
54.0,39.7,28.5,86.9,72.5,51.5,79.3,50.7,87.7,70.0,70.0
49.7,24.6,32.0,79.6,74.6,21.1,61.2,62.2,83.1,25.0,40.0
27.3,14.7,26.1,61.1,75.2,90.6,36.2,33.1,52.8,25.0,10.0
58.0,43.4,50.4,83.1,33.1,44.3,72.0,67.4,84.7,75.0,50.0
34.9,19.1,26.0,72.8,94.0,78.7,53.4,68.7,63.6,50.0,30.0
53.8,41.3,50.6,65.2,55.6,66.4,67.6,84.4,83.5,65.0,40.0
36.4,30.5,34.1,78.9,87.3,30.8,61.2,37.8,67.2,55.0,40.0
32.4,38.2,39.6,62.6,54.6,56.4,57.3,46.1,66.7,50.0,50.0
74.8,59.0,63.0,99.6,71.2,97.4,68.1,65.4,83.1,55.0,60.0
